area,description,electricity,elevator,facility,floor,fuel_gas,heating,house_code,house_type,lease,location,orientation,price,stall,tags,title,water,bedroom,living room,bathroom,district,Washing Machine,Air Conditioner,Wardrobe,Television,Refrigerator,Water Heater,Bed,Heating,Broadband,Natural Gas
103.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",17,1,0,ZH1826582946954346496,3室2厅2卫,整租,香洲区-南湾-华发新城一期,南,4300,暂无数据,"精装,双卫生间",整租·华发新城一期 3室2厅 南,民水,3.0,2,2,Xiangzhou District,1,1,1,1,1,1,1,0,0,1
191.0,【交通出行】62路，82路，K10路，港珠澳大桥西沿线出口，加林山隧道出口，南去横琴，西上西区，东去市区，北下广州，交通方便！【周边配套】驻澳部队和竹仙洞公园，酒吧街，华发新天地步行街，华润万家，中影电影城，迈克斯运动会所，华润万家，星巴克，大西洋，华润万家超市，娇莉芙美容会所，中影国际电影城，大掌门火锅，MiuMiu酒吧街，M2酒吧，CI酒吧，音乐匣子KTV，900度烧烤吧【小区介绍】华发世纪城是珠海华发实业股份有限公司建设。华发世纪城位于拱北口岸旁地段，盘踞未来珠港澳枢纽之上。广珠城际轻轨、港珠澳大桥、拱北口岸，繁华近在咫尺。东临前山河，南眺澳门夜景，西望将军山，背倚竹仙洞公园、高尔夫球场！环境优美！,民电,1,,12,1,0,ZH1629407184125165568,4室2厅3卫,整租,香洲区-南湾-华发世纪城四期,西南,7000,暂无数据,"精装,随时看房",整租·华发世纪城四期 4室2厅 西南,民水,4.0,2,3,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
70.0,,暂无数据,0,,1,1,0,ZH1823321185799110656,1室1厅1卫,整租,香洲区-南湾-中新国际花园,南,4600,暂无数据,"精装,非居住房屋",整租·中新国际花园 1室1厅 南,暂无数据,1.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
155.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床",31,1,0,ZH1700130462917197824,4室2厅2卫,整租,香洲区-南湾-华发世纪城四期,南,5300,暂无数据,"精装,双卫生间,随时看房",整租·华发世纪城四期 4室2厅 南,民水,4.0,2,2,Xiangzhou District,1,1,1,1,1,1,1,0,0,0
129.0,,民电,1,,9,1,0,ZH1808008106127392768,3室2厅2卫,整租,香洲区-南湾-华发新城一期,北,4500,暂无数据,"精装,双卫生间",整租·华发新城一期 3室2厅 北,民水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
89.0,,民电,1,,32,1,0,ZH1828748309380988928,3室2厅1卫,整租,香洲区-南湾-华发世纪城四期,西北,4300,暂无数据,随时看房,整租·华发世纪城四期 3室2厅 西北,民水,3.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
135.0,,民电,1,,32,1,0,ZH1752288595240026112,3室2厅2卫,整租,香洲区-南湾-中信红树湾二期,南 北,7500,暂无数据,"精装,双卫生间",整租·中信红树湾二期 3室2厅 南/北,民水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
118.0,,民电,1,,32,1,0,ZH1750007304490582016,3室2厅2卫,整租,香洲区-南湾-中信红树湾一期,西南,8000,暂无数据,"精装,双卫生间",整租·中信红树湾一期 3室2厅 西南,民水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
136.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",31,1,0,ZH1749389632975405056,3室2厅2卫,整租,香洲区-南湾-华发世纪城二期,东南,6000,租用车位,"精装,双卫生间",整租·华发世纪城二期 3室2厅 东南,民水,3.0,2,2,Xiangzhou District,1,1,1,1,1,1,1,0,0,1
162.0,,民电,1,,26,1,0,ZH1745436552340701184,4室2厅3卫,整租,香洲区-南湾-华发新城三期,东南,6800,暂无数据,"精装,随时看房",整租·华发新城三期 4室2厅 东南,民水,4.0,2,3,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
79.0,,民电,1,,58,1,0,ZH1743864969071427584,1室1厅1卫,整租,香洲区-南湾-天朗海峰,东南,4000,暂无数据,精装,整租·天朗海峰 1室1厅 东南,民水,1.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
210.0,【装修描述】装修标准：1.花洒，水龙头，全进口德国汉斯格雅。2.马桶，浴缸：德国杜拉维特卫浴。3.热水器：日本百乐满。4.双层隔音玻璃:德国-五金诺托。5.缅甸进口柚木实木地板。6.门锁：美国进口原装雅利。【交通出行】距华发新城巴士站仅900米，多条线路公交通往吉大，前山，西区，拱北口岸。距离港珠澳大桥人工岛仅3公里。距离拱北口岸2.5公里，距离湾仔口岸3.5公里，距横琴口岸9公里；1.5公里达高速路口，2.5公里达城轨珠海站，7.5公里达九州港码头【小区介绍】小区介绍：占地面积：272218平方米建筑面积：801664平方米停车位：1:1.88 楼栋总数：40栋总户数：4736户物业公司：深圳市百利行物业发展有限公司物业费：3.60元/㎡·月,民电,1,,44,1,0,ZH1737689360712597504,4室2厅3卫,整租,香洲区-南湾-中信红树湾二期,东南,12000,暂无数据,精装,整租·中信红树湾二期 4室2厅 东南,民水,4.0,2,3,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
98.0,,民电,1,,58,1,0,ZH1732349565006249984,1室1厅1卫,整租,香洲区-南湾-天朗海峰,东 北,7000,暂无数据,精装,整租·天朗海峰 1室1厅 复式 东/北,民水,1.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
181.0,【装修描述】1.花洒，水龙头，全进口德国汉斯格雅。 2.马桶，浴缸：德国杜拉维特卫浴。 3.热水器：日本百乐满。 4.双层隔音玻璃:德国-五金诺托。 5.缅甸进口柚木实木地板。 6.门锁：美国进口原装雅利【交通出行】： 距离小区153米有茂丰路北公交站，有Z12路可到达；距离小区356米有秀毓路中公交站，有Z12路可到达【周边配套】中信红树湾北面就是澳门回归公园，植被茂盛空气好，休闲散步适宜。向西直行200米就是华润万家购物广场，生活购物可以得到满足，再向西走300米就是华发商都，珠海规模大的休闲购物场所。【小区介绍】小区介绍： 占地面积：272218平方米 建筑面积：801664平方米 停车位：1:1.88 楼栋总数：40栋 总户数：4736户 物业公司：深圳市百利行物业发展有限公司 物业费：3.60元/㎡·月中信红树湾位于珠海前山河西岸 北接澳门回,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,宽带,天然气",32,1,0,ZH1732690828482052096,4室2厅3卫,整租,香洲区-南湾-中信红树湾一期,西南 东北,12000,租用车位,精装,整租·中信红树湾一期 4室2厅 西南/东北,民水,4.0,2,3,Xiangzhou District,1,1,1,1,1,1,1,0,1,1
172.0,,民电,1,"空调,衣柜,电视,冰箱,热水器,床,暖气,宽带,天然气",32,1,0,ZH1723306124414812160,4室1厅3卫,整租,香洲区-南湾-中信红树湾一期,东北,10000,暂无数据,"精装,随时看房",整租·中信红树湾一期 4室1厅 东北,民水,4.0,1,3,Xiangzhou District,0,1,1,1,1,1,1,1,1,1
151.0,,暂无数据,0,,7,1,0,ZH1719221153890828288,1室0厅1卫,整租,香洲区-南湾-V12文化创意产业园,南,10600,暂无数据,非居住房屋,整租·V12文化创意产业园 1室0厅 南,暂无数据,1.0,0,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
163.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",31,1,0,ZH1707379384718983168,4室2厅2卫,整租,香洲区-南湾-华发世纪城二期,南,5500,暂无数据,"双卫生间,随时看房",整租·华发世纪城二期 4室2厅 南,民水,4.0,2,2,Xiangzhou District,1,1,1,1,1,1,1,0,0,1
288.0,,民电,1,,26,1,0,ZH1701216659953418240,5室2厅5卫,整租,香洲区-南湾-华发新城三期,南,13000,暂无数据,精装,整租·华发新城三期 5室2厅 跃层 南,民水,5.0,2,5,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
133.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",30,1,0,ZH1702302648218157056,3室2厅2卫,整租,香洲区-南湾-华发世纪城二期,东南,5000,租用车位,"精装,双卫生间",整租·华发世纪城二期 3室2厅 东南,民水,3.0,2,2,Xiangzhou District,1,1,1,1,1,1,1,0,0,1
126.0,,民电,1,"空调,热水器,床,天然气",30,1,0,ZH1686318398482415616,3室1厅2卫,整租,香洲区-南湾-华发新城五期,东南 南 西南,5000,租用车位,"精装,双卫生间,随时看房",整租·华发新城五期 3室1厅 东南/南/西南,民水,3.0,1,2,Xiangzhou District,0,1,0,0,0,1,1,0,0,1
107.0,【交通出行】公交：14路、16路、18路、25路、34路、201快线、201路、202路、206路、207路，近拱北口岸，轻轨站【周边配套】驻澳部队和竹仙洞公园，酒吧街，华发新天地步行街，华润万家，中影电影城，迈克斯运动会所，华润万家，星巴克，大西洋，华润万家，娇莉芙美容会所，中影国际电影城，大掌门火锅，MiuMiu酒吧街，M2酒吧，CI酒吧，音乐匣子KTV，900度烧烤吧，【小区介绍】华发世纪城是珠海华发实业股份有限公司建设。华发世纪城位于拱北口岸地段，盘踞珠港澳枢纽之上。广珠城际轻轨、港珠澳大桥、拱北口岸总站，繁华近在咫尺。东临前山河，南眺澳门夜景，西望将军山，背倚竹仙洞公园、高尔夫球场,民电,1,,30,1,0,ZH1691326034424627200,3室2厅1卫,整租,香洲区-南湾-华发世纪城二期,南,5000,暂无数据,精装,整租·华发世纪城二期 3室2厅 南,民水,3.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
12.0,,暂无数据,0,,28,0,0,ZH1677657518362329088,1室0厅0卫,整租,香洲区-南湾-华发新城二期,南 北,500,暂无数据,"精装,非居住房屋",整租·华发新城二期 1室0厅 南/北,暂无数据,1.0,0,0,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
136.0,,民电,1,"衣柜,床,天然气",27,1,0,ZH1676567147897159680,3室2厅2卫,整租,香洲区-南湾-华发新城三期,南,4800,暂无数据,"精装,双卫生间",整租·华发新城三期 3室2厅 南,民水,3.0,2,2,Xiangzhou District,0,0,1,0,0,0,1,0,0,1
211.0,,民电,1,"空调,天然气",44,1,0,ZH1672566356626636800,4室2厅4卫,整租,香洲区-南湾-中信红树湾二期,东南,18000,暂无数据,精装,整租·中信红树湾二期 4室2厅 东南,民水,4.0,2,4,Xiangzhou District,0,1,0,0,0,0,0,0,0,1
135.0,,民电,1,,30,1,0,ZH1671004761781960704,3室2厅2卫,整租,香洲区-南湾-华发世纪城二期,东南,5800,暂无数据,"精装,双卫生间",整租·华发世纪城二期 3室2厅 东南,民水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
165.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,天然气",11,1,0,ZH1670681250689449984,4室2厅3卫,整租,香洲区-南湾-华发新城二期,南 北,7000,暂无数据,精装,整租·华发新城二期 4室2厅 南/北,民水,4.0,2,3,Xiangzhou District,1,1,1,1,1,1,1,0,0,1
13.0,,暂无数据,0,,30,1,0,ZH1660862792611135488,1室0厅0卫,整租,香洲区-南湾-华发新城四期,北,400,暂无数据,非居住房屋,整租·华发新城四期 1室0厅 北,暂无数据,1.0,0,0,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
200.0,,民电,1,,5,1,0,ZH1647889922708733952,4室2厅3卫,整租,香洲区-南湾-华发新城五期,南 北,12000,暂无数据,精装,整租·华发新城五期 4室2厅 南/北,民水,4.0,2,3,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
133.0,,民电,1,,31,1,0,ZH1652998643600326656,3室2厅2卫,整租,香洲区-南湾-华发世纪城二期,东南,5500,暂无数据,"精装,双卫生间",整租·华发世纪城二期 3室2厅 东南,民水,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
158.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,暖气,宽带,天然气",32,1,0,ZH1642825581479329792,4室2厅2卫,整租,香洲区-南湾-中信红树湾二期,东南,9500,租用车位,"精装,双卫生间",整租·中信红树湾二期 4室2厅 东南,民水,4.0,2,2,Xiangzhou District,1,1,1,1,1,1,1,1,1,1
86.0,,民电,1,,18,1,0,ZH1636247753531064320,2室2厅1卫,整租,香洲区-南湾-华发新城四期,东南,4000,暂无数据,精装,整租·华发新城四期 2室2厅 东南,民水,2.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
138.0,,民电,1,"空调,热水器,天然气",32,1,0,ZH1625702290780323840,3室2厅2卫,整租,香洲区-南湾-中信红树湾二期,东南,9000,暂无数据,"精装,双卫生间",整租·中信红树湾二期 3室2厅 东南,民水,3.0,2,2,Xiangzhou District,0,1,0,0,0,1,0,0,0,1
63.0,,民电,1,"空调,床",58,1,0,ZH1622087388526280704,1室1厅1卫,整租,香洲区-南湾-天朗海峰,西南,3000,暂无数据,精装,整租·天朗海峰 1室1厅 西南,民水,1.0,1,1,Xiangzhou District,0,1,0,0,0,0,1,0,0,0
79.0,【交通出行】距离小区273米到达华发新城公交站，有多部公交车辆，有驶通往珠海各地，城轨站，拱北关口，机场等等，交通出行便利。（数据来源高德地图）【周边配套】有澳门回归公园，北山社区公园，周末可以带上孩子和老人去运动运动，楼下还有华润万家超市，步行1公里到达华发商都C馆，购买日常生活所需，有新北山市场，楼下还有咖啡厅，银行，水果店，花店等【小区介绍】天朗海峰 总楼58层，地下车库3层，总共两栋大楼，每栋户型单位，设施相同，每栋都有5部电梯，每层8户-10户，24h封闭式安保,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床",58,1,0,ZH1613123973514526720,1室1厅1卫,整租,香洲区-南湾-天朗海峰,东南,4000,暂无数据,精装,整租·天朗海峰 1室1厅 东南,民水,1.0,1,1,Xiangzhou District,1,1,1,1,1,1,1,0,0,0
184.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,床,天然气",28,1,0,ZH1613113930396205056,3室2厅3卫,整租,香洲区-南湾-华发新城二期,西南,7500,租用车位,精装,整租·华发新城二期 3室2厅 西南,民水,3.0,2,3,Xiangzhou District,1,1,1,1,1,0,1,0,0,1
136.0,,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,暖气,宽带,天然气",26,1,0,ZH1613060083522994176,3室2厅2卫,整租,香洲区-南湾-华发新城四期,南,5000,免费使用,"精装,双卫生间",整租·华发新城四期 3室2厅 南,民水,3.0,2,2,Xiangzhou District,1,1,1,1,1,1,1,1,1,1
160.0,,民电,1,,31,1,0,ZH1828732485064720384,4室2厅2卫,整租,香洲区-南湾-华发世纪城四期,东南 北,5000,暂无数据,双卫生间,整租·华发世纪城四期 4室2厅 错层 东南/北,民水,4.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
41.0,,民电,1,,28,1,0,ZH1828669419157454848,1室2厅1卫,整租,香洲区-南湾-华发新城六期,东,3200,暂无数据,精装,整租·华发新城六期 1室2厅 东,民水,1.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
86.0,,民电,1,,32,1,0,ZH1827702202525810688,4室2厅2卫,整租,香洲区-南湾-中信红树湾二期,东,5300,暂无数据,"精装,双卫生间,随时看房",整租·中信红树湾二期 4室2厅 复式 东,民水,4.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
41.0,,民电,1,,28,1,0,ZH1834928252485894144,1室1厅1卫,整租,香洲区-南湾-华发新城六期,东,3200,暂无数据,"精装,随时看房",整租·华发新城六期 1室1厅 东,民水,1.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
91.0,,民电,1,,32,1,0,ZH1834924054440574976,3室2厅1卫,整租,香洲区-南湾-华策南湾国际,南,4300,暂无数据,精装,整租·华策南湾国际 3室2厅 南,民水,3.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
65.0,,民电,1,"空调,热水器,床,天然气",32,1,0,ZH1834835884822757376,2室1厅1卫,整租,香洲区-南湾-绿景玺悦湾南区,南,3500,暂无数据,精装,整租·绿景玺悦湾南区 2室1厅 南,民水,2.0,1,1,Xiangzhou District,0,1,0,0,0,1,1,0,0,1
35.0,,暂无数据,0,"衣柜,床,宽带",28,0,0,ZH1834519428465688576,1室0厅1卫,整租,香洲区-南湾-绿景玺悦湾南区,东,2500,暂无数据,"精装,非居住房屋",整租·绿景玺悦湾南区 1室0厅 东,暂无数据,1.0,0,1,Xiangzhou District,0,0,1,0,0,0,1,0,1,0
70.0,,暂无数据,0,"衣柜,床",28,0,0,ZH1834525106689277952,2室2厅1卫,整租,香洲区-南湾-绿景玺悦湾南区,东北,3500,暂无数据,"精装,非居住房屋",整租·绿景玺悦湾南区 2室2厅 东北,暂无数据,2.0,2,1,Xiangzhou District,0,0,1,0,0,0,1,0,0,0
91.0,,民电,1,,31,1,0,ZH1834472829635002368,3室2厅1卫,整租,香洲区-南湾-华策南湾国际,东南,4300,暂无数据,精装,整租·华策南湾国际 3室2厅 东南,民水,3.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
70.0,,暂无数据,0,,28,0,0,ZH1834554230728294400,2室1厅1卫,整租,香洲区-南湾-绿景玺悦湾南区,东,3000,暂无数据,"精装,随时看房,非居住房屋",整租·绿景玺悦湾南区 2室1厅 东,暂无数据,2.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
70.0,,暂无数据,0,"洗衣机,空调,衣柜,电视,冰箱,热水器,床",28,0,0,ZH1834455116317458432,2室1厅1卫,整租,香洲区-南湾-绿景玺悦湾南区,南,3500,暂无数据,"精装,非居住房屋",整租·绿景玺悦湾南区 2室1厅 南,暂无数据,2.0,1,1,Xiangzhou District,1,1,1,1,1,1,1,0,0,0
151.0,,民电,1,,31,1,0,ZH1834438519192289280,3室2厅2卫,整租,香洲区-南湾-中信红树湾四期,东北,9000,暂无数据,"精装,双卫生间",整租·中信红树湾四期 3室2厅 东北,暂无数据,3.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
41.0,【户型介绍】LOFT复式公寓，使用率高。挑高大厅，大飘窗，采光好。楼上和楼下各有一个卫生间。【周边配套】北山公园，澳门回归公园。华发商都，华润万家，华发新城美食街。【小区介绍】东南亚风格园林小区，如公园一般。小公寓也能享受高品质社区生活。,民电,1,"洗衣机,空调,衣柜,电视,冰箱,热水器,床,宽带,天然气",10,1,0,ZH1834432248951078912,1室2厅2卫,整租,香洲区-南湾-华发新城四期,南 北,3000,暂无数据,"精装,双卫生间",整租·华发新城四期 1室2厅 复式 南/北,民水,1.0,2,2,Xiangzhou District,1,1,1,1,1,1,1,0,1,1
35.0,,暂无数据,0,,28,0,0,ZH1834132662885810176,1室0厅1卫,整租,香洲区-南湾-绿景玺悦湾南区,东南,2500,暂无数据,"精装,非居住房屋",整租·绿景玺悦湾南区 1室0厅 东南,暂无数据,1.0,0,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
35.0,,暂无数据,0,,28,0,0,ZH1834085617772789760,1室0厅1卫,整租,香洲区-南湾-绿景玺悦湾南区,东南,2700,暂无数据,"精装,非居住房屋",整租·绿景玺悦湾南区 1室0厅 东南,暂无数据,1.0,0,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
227.0,,民电,1,,31,1,0,ZH1834185813227732992,5室2厅3卫,整租,香洲区-南湾-中信红树湾四期,东,15000,暂无数据,"精装,随时看房",整租·中信红树湾四期 5室2厅 东,民水,5.0,2,3,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
35.0,,暂无数据,0,,28,0,0,ZH1834085058328133632,1室1厅1卫,整租,香洲区-南湾-绿景玺悦湾南区,东南,2500,暂无数据,"精装,非居住房屋",整租·绿景玺悦湾南区 1室1厅 东南,暂无数据,1.0,1,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
89.0,,民电,1,,30,1,0,ZH1827394663619756032,3室2厅1卫,整租,香洲区-南湾-华发新城五期,东南,4000,暂无数据,精装,整租·华发新城五期 3室2厅 东南,民水,3.0,2,1,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
146.0,,民电,1,,31,1,0,ZH1827596156452995072,4室2厅2卫,整租,香洲区-南湾-中信红树湾三期,南,9000,暂无数据,"精装,双卫生间",整租·中信红树湾三期 4室2厅 南,民水,4.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
131.0,,民电,1,,30,1,0,ZH1826825659884765184,4室2厅2卫,整租,香洲区-南湾-华策南湾国际,南 北,5500,暂无数据,"精装,双卫生间",整租·华策南湾国际 4室2厅 南/北,民水,4.0,2,2,Xiangzhou District,0,0,0,0,0,0,0,0,0,0
84.0,,民电,1,"洗衣机,空调,电视,冰箱,热水器,天然气",18,1,0,ZH1826927480292769792,2室2厅1卫,整租,香洲区-南湾-华发新城四期,南,3900,暂无数据,精装,整租·华发新城四期 2室2厅 南,民水,2.0,2,1,Xiangzhou District,1,1,0,1,1,1,0,0,0,1
